대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
software-testing,API Testing,API Testing with Katalon Studio - Step by Step for Beginners,초급자,무료,,온디맨드 동영상 6시간 8분,"Understand API Testing
Create API testing automation project with Katalon Studio
Use GIT for version control
Use Jenkins for Continuous Integration
Create automation testing for SOAP & REST web services",영어,https://www.udemy.com/course/api-testing-with-katalon-studio-step-by-step-for-beginners/
software-testing,REST Assured,REST Assured Java Framework | Step by Step for Beginners,모든 수준,무료,,온디맨드 동영상 1시간 41분,"REST assured from scratch
By the end of this course you will be able to create a complete REST assured API Testing framework in java
Complete knowledge on how to add and run API requests in your framework
How to do API XML and JSON response validation with REST Assured
How to Add project to Git, Commit, Push and Clone projects
Complete step-by-step hands-on knowledge with demo and examples",영어,https://www.udemy.com/course/rest-assured-java-framework-step-by-step-for-beginners/
software-testing,Selenium Testing Framework,Selenium for Beginners using Java step by step,중급자,무료,,온디맨드 동영상 3시간 43분,"An easy to understand and Learn Selenium from Scratch
Using Java with Selenium
Build selenium tests with chrome driver and Selenium",영어,https://www.udemy.com/course/selenium-using-java-for-automation-test-development/
software-testing,Software Testing,Mocking application with Moq,중급자,무료,,온디맨드 동영상 1시간 9분,"Understand what Mocking framework is all about
How to work with Moq
How to abstract the real implementation with Mock implementation
How to apply Moq framework in development and Testing",영어,https://www.udemy.com/course/moq-framework/
software-testing,Software Testing,Become Software Tester - A Complete Learning path to be a QA,초급자,무료,,온디맨드 동영상 1시간 17분,"Basic of Software Testing
What are the Scope of Software testing
How to Start career in Software testing
What to learn to become a Software Tester
Understand Software Testing field with Live demo
This course will give you high level Overview & Learning About Testing field.",영어,https://www.udemy.com/course/become-software-tester/
software-testing,Nightwatch.js,Nightwatch.js Quick Start Guide,초급자,무료,,온디맨드 동영상 57분,"Web automation with Nightwatch
web page testing
test automation for the web",영어,https://www.udemy.com/course/nightwatch-quick-start-guide/
software-testing,Java,AssertJ: Fluent Assertion In Test Automation,모든 수준,무료,,온디맨드 동영상 1시간 6분,"Basics of AssertJ
Writing Fluent Assertions For Selenium Automation Tests
Extend Assertions For Page Objects
Extend Assertions For WebElements",영어,https://www.udemy.com/course/assertj-fluent-assertion-in-test-automation/
software-testing,JMeter,JMeter 2021 | Short Course | Step by Step for Beginners,모든 수준,무료,,온디맨드 동영상 2시간,"JMeter Step by Step from scratch
How to use JMeter for projects
Basics and Features
Complete overview with hands-on practice and demo",영어,https://www.udemy.com/course/jmeter-2021-short-course-step-by-step-for-beginners/
software-testing,Automation Testing,Getting Started With TestProject,초급자,무료,,온디맨드 동영상 47분,Students in the course will learn how to use the powerful test automation tool TestProject,영어,https://www.udemy.com/course/getting-started-with-testproject/
software-testing,Automation Testing,Creating and working with automation test report using EARS,중급자,무료,,온디맨드 동영상 3시간 11분,"Understand how to build test automation reporting portal
Understand how to work with building web services
Understand building test harness system with powershell
Understand building extendability in code",영어,https://www.udemy.com/course/creating-automation-reports-with-ears/
software-testing,API Testing,Intro to Manual and Automated API testing with Postman,모든 수준,무료,,온디맨드 동영상 1시간 52분,"Detailed understanding of REST, REST architectural constraints, client-server architecture and HTTP request-response pair
Basic knowledge about RESTful APIs and JSON
Introduction to the manual API testing
Introduction to the Postman Automated API Testing",영어,https://www.udemy.com/course/introduction-to-api-testing-for-beginners/
software-testing,Resume and CV Writing,Fix an average SDET resume to be shortlisted+ Interview tips,모든 수준,무료,,온디맨드 동영상 1시간 2분,"Preparing a Credible Resume
Tips to get Resume shortlisted
SDET Interview process
Interview advice",영어,https://www.udemy.com/course/sdet-resume-and-interview-tips/
software-testing,Automation Testing,Cucumber & Java & Selenium automation framework - JASECU,초급자,무료,,온디맨드 동영상 1시간 59분,Setup of Jasecu UI & API automation testing framework from zero also for absolute beginners,영어,https://www.udemy.com/course/jasecu-ui-api-automation-framewok/
software-testing,Software Testing,Intro to the Manual Software Testing Interview (Q&A for QA),모든 수준,무료,,온디맨드 동영상 1시간 58분,"Answers to the Top 10 Software Testing Theory Interview questions
Each answer includes real-life practical example, which helps to better understand the theory
Each answer includes a video for those who prefer visual content
Each answer includes an article for those who to read and analyze thoughtfully",영어,https://www.udemy.com/course/intro-to-the-manual-software-testing-interview-qa-for-qa/
software-testing,Automation Testing,Sauce Labs Masterclass: Advanced Test Automation,전문가,무료,,온디맨드 동영상 1시간 57분,"How to sign up for a free trial of Sauce Labs
How to run data driven cross-browser test automation in Sauce Labs
How to execute test automation in parallel using NUnit
Advantages and disadvantages of running tests on Sauce Labs
Manual cross-browser testing
How to run your Selenium tests on the Sauce Labs cloud
How to configure custom Sauce Labs capabilities
How to set Sauce Labs timeouts
How to set test names
Sauce Labs Analytics",영어,https://www.udemy.com/course/sauce-labs/
software-testing,Automation Testing,Using UFT Developer for WPF Desktop Apps (Basic Course),초급자,무료,,온디맨드 동영상 1시간 44분,"UI Testautomation with UFT Developer
Building Basic Test Scripts
Working with Object Identification Center
Working with Application Models
Using Reporter Object
Define Custom Checkpoints
Use Visual Relation Identifiers
Parametrization and Data Driven Testing
Build Reusable Functions",영어,https://www.udemy.com/course/using-uft-developer-for-wpf-desktop-apps-basic-course/
software-testing,Software Development,ALM Octane - The Basics for Developers,초급자,무료,,온디맨드 동영상 1시간 59분,"ALM Octane Developer Access Overview
IDE Integration - Access Octane artifacts from your IDE
CI Integration - Get build insights from your pipeline
Integration of Selenium Tests as part of the pipeline
Define parameter sets for your pipeline",영어,https://www.udemy.com/course/alm-octane-the-basics-for-developers/
software-testing,Automation Testing,Using UFT Developer for Web Apps (Visual Studio and Csharp),초급자,무료,,온디맨드 동영상 1시간 59분,"UI Testautomation with UFT Developer
Building Basic Test Scripts
Working with Object Identification Center
Working with Application Models
Using Reporter Object
Define Custom Checkpoints
Screen Recording
Parametrization
Data Driven Testing
Reusable Functions",영어,https://www.udemy.com/course/using-uft-developer-for-web-apps-visual-studio-and-csharp/
software-testing,Cypress.io,Cypress 10 Component Testing Tutorial,중급자,무료,,온디맨드 동영상 30분,"How to Install Cypress 10
Set Up & Mounting A Component
Code a component test
Implement A Test Spy
Benefits of using component test",영어,https://www.udemy.com/course/cypress-10-component-testing-tutorial/
software-testing,Selenium WebDriver,"Selenium with Headless Chrome Browser, HTMLUnit & PhantomJs",초급자,무료,,온디맨드 동영상 55분,"Selenium Headless Browser Testing
Integration of Powerful PhantomJs headless browser and it's features
Integration of headless Chrome browser
Integration of HtmlUnitDriver",영어,https://www.udemy.com/course/selenium-with-headless-chrome-browser-htmlunit-phantomjs/
software-testing,Selenium WebDriver,Selenium 4.0 Observability,중급자,무료,,온디맨드 동영상 1시간 29분,"Observability
Selenium
Selenium Webdriver
Observability with Selenium",영어,https://www.udemy.com/course/selenium4observability/
software-testing,Selenium Testing Framework,Selenium Automation in Excel,모든 수준,무료,,온디맨드 동영상 1시간 1분,"Learn how to install Selenium
Learn Selenium framework in Excel.
Learn how to automate sending emails, inserting data, copying data and saving it in Excel
Send emails with Attachments",영어,https://www.udemy.com/course/selenium-automation-in-excel/
software-testing,JUnit,Testes Unit?rios em Java Utilizando o JUnit,모든 수준,무료,,온디맨드 동영상 1시간 54분,"Dominar os fundamentos do teste automático de software
Aprenderá a utilizar o JUnit para construir testes automáticos, porém, poderá utilizar qualquer outra ferramenta no lugar do JUnit (ver explicação na descrição do curso)
[Bônus 01] 1h de consultoria/coaching particular com Gustavo Farias com 50% de desconto",포르투갈어,https://www.udemy.com/course/testes-unidade-automaticos-software-junit/
software-testing,Java,Test Driven Development con Java y Junit5,초급자,무료,,온디맨드 동영상 1시간 4분,Entender qué quiere decir TDD y empezar a diseñar software con esta técnica.,스페인어,https://www.udemy.com/course/testdrivendevelopment/
software-testing,Automation Testing,Introdu??o aos testes automatizados,모든 수준,무료,,온디맨드 동영상 1시간 42분,Aprenda conceitos de automação de testes em diferentes camadas da aplicação para o desenvolvimento de sistemas de alta qualidade,포르투갈어,https://www.udemy.com/course/introducao-aos-testes-automatizados/
software-testing,Software Testing,Unit Testing en C#,초급자,무료,,온디맨드 동영상 1시간 58분,Unit testing automatizado,스페인어,https://www.udemy.com/course/unit-testing-nicopaez/
software-testing,Quality Management,Pengenalan Quality Engineering Di Dunia Industri,초급자,무료,,온디맨드 동영상 32분,"konsep kualitas dan menganalisis Biaya Kualitas Total
memahami dan mengimplementasikan Alat Kualitas dalam peningkatan proses.
mengklasifikasikan diagram kontrol untuk data variabel dan atribut, dan mengimplementasikan diagram kontrol sebagai alat dalam Kontrol Proses Statistik.
emahami pentingnya kualitas dalam pemasok, dan mendefinisikan Sistem Manajemen Mutu.",Indonesian,https://www.udemy.com/course/quality-engineering/
software-testing,Software Testing,Что такое тестирование и кто такой тестировщик 2020,모든 수준,무료,,온디맨드 동영상 36분,"По окончании этого курса Вы узнаете кто такой Тестировщик программного обеспечения,и чем он занимается.",러시아어,https://www.udemy.com/course/who_is_software_tester/
software-testing,Software Testing,Curs introductiv de Testare Software,초급자,무료,,온디맨드 동영상 53분,"De ce avem nevoie de QA
Ce face un QA
Cum se planifica si executa testarea
Cum se scriu rapoarte de bug",루마니아어,https://www.udemy.com/course/curs-introductiv-de-testare-software-qa/
software-testing,Software Testing,Learn OpenBullet from scratch,모든 수준,무료,,온디맨드 동영상 1시간 59분,"معرفة أهم اساسيات برنامج OpenBullet
التعرف على Proxies و Wordlist وكيفية اضافتها الى البرنامج
اساسيات صناعة config
القدرة على صناعة config",Arabic,https://www.udemy.com/course/learn-openbullet-from-scratch/
software-testing,Unit Testing,Curso de teste unit?rio com QUnit,모든 수준,무료,,온디맨드 동영상 1시간 5분,"Teste Unitário
QUnit",포르투갈어,https://www.udemy.com/course/curso-de-teste-unitario-com-qunit/
software-testing,Automation Testing,T?ng quan v? ki?m th? t? đ?ng,초급자,무료,,온디맨드 동영상 1시간 9분,"Nắm được kiến thức tổng quan về kiểm thử tự động
Nắm được kiến thức về các công cụ kiểm thử tự động
Nắm được kiến thức để lựa chọn đúng công cụ kiểm thử tự động cho dự án
Sử dụng được công cụ kiểm thử tự động akaAT",Vietnamese,https://www.udemy.com/course/automation-test-fundamental/
software-testing,Software Testing,Pengujian Proyek Sistem Informasi,초급자,무료,,온디맨드 동영상 1시간 17분,"Student akan memahami pengujian dasar, STLC, dan peran dari penguji
Student akan memahami sirkumtansi tes untuk menerapkan tes
Student akan memahami tingkat pengujian dan tahu bagaimana bekerja dengan tingkatan pengujian tersebut
diharapkan dapat menjalankan pengujian untuk sistem/ aplikasi/ perangkat lunak yang kini sudah sangat banyak pemakaiannya",Indonesian,https://www.udemy.com/course/pengujian-proyek-sistem-informasi/
software-testing,Software Testing,工程總監帶?學軟體測試 Learn QA testing with engineering director,초급자,무료,,온디맨드 동영상 35분,"用正確態度的面對軟體品質
認識品質的重要性
清楚了解測試工程師的角色定位和工作內容
設計Test case的多種思考方法
理解優先級的重要性",Traditional Chinese,https://www.udemy.com/course/learn-qa-testing-with-engineering-director/
software-testing,Software Testing,Werde ein Superheld des Software Testings,초급자,무료,,온디맨드 동영상 1시간 35분,"Grundlagen im Umgang mit MicroFocus ALM/Quality Center
Best Practices in MicroFocus ALM/Quality Center",독일어,https://www.udemy.com/course/alm_basics-werde_ein_superheld_des_software_testings/
web-development,HTML,[생활코딩] WEB - HTML & Internet 기초 #1,초급자,무료,,온디맨드 동영상 1시간 48분,"코딩, 웹, 인터넷, 컴퓨터
코딩과 HTML
기본 문법
웹사이트 완성",한국어,https://www.udemy.com/course/web-html-internet-1/
web-development,Docker,[생활코딩] 도커(Docker) 기초,초급자,무료,,온디맨드 동영상 42분,"도커 기본개념 & 설치하기
도커 이미지pull
컨테이너run
도커 네트워크",한국어,https://www.udemy.com/course/docker-ky/
web-development,Django,[생활코딩] WEB - Python - Django Web Framework,초급자,무료,,온디맨드 동영상 1시간 9분,"Django(장고) 설치 방법
Django(장고) 기본 개념
Django(장고) 주요 기능 구현 - 읽기/생성
Django(장고) 주요 기능 구현 - 삭제/수정",한국어,https://www.udemy.com/course/web-python-django-web-framework/
web-development,Flask,[생활코딩] WEB - Python - Flask Web Framework,초급자,무료,,온디맨드 동영상 1시간 7분,"템플릿 엔진 사용법
웹 보안
로그인 기능 및 개인화
데이터베이스와 플라스크를 연동하는 방법",한국어,https://www.udemy.com/course/web-python-flask-web-framework/
web-development,HTML,[생활코딩] WEB - HTML & Internet 기초 #2,초급자,무료,,온디맨드 동영상 1시간 4분,"코딩, 웹
웹호스팅
웹서버 운영하기
인터넷, 컴퓨터",한국어,https://www.udemy.com/course/web-html-internet-2/
web-development,ReactVR,[생활코딩] WEB - JavaScript - React (*2022 개정판),초급자,무료,,온디맨드 동영상 1시간 43분,"React의 기본 사용법과 문법, 핵심적인 개념들
컴포넌트 & 이벤트
생성/수정/삭제 기능 구현
props",한국어,https://www.udemy.com/course/web-javascript-react-2022/
web-development,PHP,[생활코딩] WEB - PHP 기초 #1,초급자,무료,,온디맨드 동영상 1시간 54분,"PHP 설치 & 환경 설정 방법
PHP 원리
PHP 기본 문법
URL 파라미터",한국어,https://www.udemy.com/course/web-php-1/
web-development,OAuth,[생활코딩] WEB - OAuth 2.0,모든 수준,무료,,온디맨드 동영상 47분,"OAuth에 등장하는 3자에 대한 역할과 용어
Resource Server
Client 접근 승인 과정
access token
API를 호출하는 방법
refresh token",한국어,https://www.udemy.com/course/web-oauth-20/
web-development,AJAX,[생활코딩] WEB - JavaScript - Ajax,모든 수준,무료,,온디맨드 동영상 1시간 27분,"Ajax 사용 배경
fetch API
Ajax 적용 방법
fetch API polyfill",한국어,https://www.udemy.com/course/web-javascript-ajax/
web-development,Redux Framework,"[생활코딩] WEB - JavaScript - Redux #이론,적용편",모든 수준,무료,,온디맨드 동영상 1시간 21분,"Redux의 동작 방법
Redux를 사용하는 이유
Redux를 이용해서 할 수 있는 일들
action과 reducer",한국어,https://www.udemy.com/course/web-javascript-redux/
web-development,Front End Web Development,우아한 테크코스 테코톡 프론트엔드편,모든 수준,무료,,온디맨드 동영상 1시간 54분,"Ajax의 개념과 활용
Pregressive Web App의 개념과 활용
CSS를 통한 브라우저 렌더링 최적화
프론트엔드에서 컴포넌트 외 많은 내용",한국어,https://www.udemy.com/course/woowahan_2/
web-development,PHP,[생활코딩] WEB - PHP 기초 #2,초급자,무료,,온디맨드 동영상 1시간 54분,"PHP 함수
PHP의 제어문, 조건문
PHP의 반복문과 배열의 형식
PHP의 반복문과 배열의 활용",한국어,https://www.udemy.com/course/web-php-2/
web-development,HTTP,[생활코딩] WEB - HTTP,초급자,무료,,온디맨드 동영상 32분,"HTTP 소개
HTTP 원리
HTTP Request message
HTTP Response message",한국어,https://www.udemy.com/course/web-http/
web-development,Redux for JavaScript,[생활코딩] WEB - JavaScript - Redux #실전편,모든 수준,무료,,온디맨드 동영상 54분,"Redux의 동작 방법
Redux를 사용하는 이유
Redux를 이용해서 할 수 있는 일들
dispatch와 action",한국어,https://www.udemy.com/course/web-javascript-redux-p/
web-development,Git,[생활코딩] 깃(GIT) CLI - 버전관리,모든 수준,무료,,온디맨드 동영상 1시간,"GIT CLI 설치하기
버전 생성하기
버전 간의 차이 비교
기본 에디터 변경
버전 삭제/되돌리기",한국어,https://www.udemy.com/course/git-cli-m/
web-development,Web Design,Web Design for Web Developers: Build Beautiful Websites!,모든 수준,무료,,온디맨드 동영상 46분,"The 25+ guidelines of amazing web design: simple rules and guidelines that go straight to the point
Immediate FREE access to the course e-book ""Best Resources for Web Design and Development with HTML5 & CSS3""
How to make text look professionally designed
How to correctly use the power of colors
How to get and use amazing images, fonts and icons to make your website shine — all for FREE.
How to create a layout using whitespace and visual hierarchy
How to keep yourself inspired to learn more and more about web design
How to make your websites convert better using 8 simple-to-use techniques",영어,https://www.udemy.com/course/web-design-secrets/
web-development,JavaScript,Javascript Essentials,초급자,무료,,온디맨드 동영상 6시간 30분,"Learn basic syntax that can apply to any language.
Learn what is a programming language and the basic concepts for beginners.
Understand what is Javascript in it's truest form.
Know the basic syntax of Javascript.
Know some hidden quirks in Javascript.",영어,https://www.udemy.com/course/javascript-essentials/
web-development,CSS,HTML5 and CSS3 Fundamentals,초급자,무료,,온디맨드 동영상 4시간 54분,"Know how to use Html tags and build with the most common ones.
Learn the use of attributes and common settings.
Create CSS stylesheets that control your site design and set them up on your project site.
Understand how the elements go together to build each part of the site
Finish a complete typical website as part of your lessons.",영어,https://www.udemy.com/course/html5-fundamentals-for-beginners/
web-development,HTML5,Build Your First Website in 1 Week with HTML5 and CSS3,초급자,무료,,온디맨드 동영상 2시간 57분,At the end of this course HTML and CSS will no longer be a foreign language to you. Instead you will already have built your first site and have the skills to build many others. You'll be a part of the 1% of people that actually know how to build things online and have a life-changing new skill set - the power to code and create.,영어,https://www.udemy.com/course/build-your-first-website-in-1-week/
web-development,Git,Git & GitHub Crash Course: Create a Repository From Scratch!,초급자,무료,,온디맨드 동영상 36분,"Create your first repository
Clone it to your computer and add files
Push your changes to GitHub
Learn how to see differences between old and new files
Learn how to do all of this on the command line, as if you were deploying code on a live server!",영어,https://www.udemy.com/course/git-and-github-crash-course-creating-a-repository-from-scratch/
web-development,Spring Framework,Spring Framework And Dependency Injection For Beginners,초급자,무료,,온디맨드 동영상 1시간 24분,"Create new spring applications in the quickest way
Use Java and annotation based dependency injection effectively
Configure custom external properties and beans for different environments
Send SMTP mails in the right way using Spring Boot
Dive confidently onto learning Spring further",영어,https://www.udemy.com/course/spring-framework-video-tutorial/
web-development,Node.Js,Node JS API Development for Beginners,초급자,무료,,온디맨드 동영상 2시간 47분,"Learn Node JS Fundamentals
Learn Modern JavaScript",영어,https://www.udemy.com/course/node-js-api-tutorial/
web-development,JavaScript,JavaScript Fundamentals,모든 수준,무료,,온디맨드 동영상 4시간 52분,"Create JavaScript Programs
User Variable and Operators
Launch Popup Boxes
Write conditional and looping logic
Create custom functions
Handle Events Programatically
Catch and handle errors
Learn the basics of debugging
Manipulate HTML from JavaScript
Use the Browser Object Model
Do HTML form validation
Create custom JavaScript Objects",영어,https://www.udemy.com/course/javascriptfundamentals/
web-development,AngularJS,AngularJS For Beginners,모든 수준,무료,,온디맨드 동영상 2시간 45분,"Create Web Applications
Create Hybrid Apps for Android & Ios that use sdks that implement Angular.js
Understand how to work with Angular.js fundamentally
Grasp how to work with MVC Architecture",영어,https://www.udemy.com/course/angularjs-for-beginners-udemy/
web-development,Bootstrap,Complete Bootstrap 4 course - build 3 projects,모든 수준,무료,,온디맨드 동영상 4시간 54분,"Full understanding of Bootstrap 4 code
Design responsive web pages in Bootstrap 4
Will be able to read documentation on your own",영어,https://www.udemy.com/course/bootstrap-4-tutorials/
web-development,Oracle Administration,Beginning Oracle WebLogic for Administrators,초급자,무료,,온디맨드 동영상 1시간 14분,"Understand Basic WebLogic Concepts
Install WebLogic
Create a WebLogic Domain
Access the WebLogic Admin Console",영어,https://www.udemy.com/course/learn-oracle-weblogic-12c-essentials/
web-development,Vue JS,Vue.js Fast Crash Course,모든 수준,무료,,온디맨드 동영상 2시간 38분,"Students will learn to install Vue
Students will learn to use Vue
Students will learn to create APPS using VUE
Students will learn to start any projects using Vue",영어,https://www.udemy.com/course/vuejs-fast-crash-course/
web-development,Java,Introduction to programming with Java,초급자,무료,,온디맨드 동영상 2시간 9분,"At the end of the course, you will be able to program basic Java
At the end of the course, you will be able to build Object Oriented programs
At the end of the course, you will be able to create fun programs",영어,https://www.udemy.com/course/introduction-to-programming-with-java/
web-development,HTML5,Master the Basics of HTML5 & CSS3: Beginner Web Development,초급자,무료,,온디맨드 동영상 3시간 5분,"This course will introduce you to the two pillars of web development: HTML and CSS. Among other things, you will learn the foundational role of each these pillars and how they fit together to form websites.
In the HTML section, you will learn how to perform simple tasks such as creating a basic web page, adding images, changing colours, and constructing lists.
When we turn to CSS, you will learn how to style your web pages, how to change font colours and sizes and how to add a content box to a web page.",영어,https://www.udemy.com/course/master-the-basics-of-html5-css3-beginner-web-development/
web-development,Angular,Getting Started with Angular 2+,초급자,무료,,온디맨드 동영상 2시간 4분,"You will learn the basics of how to build a simple but real-world application with Angular.
You will learn how to use some of the most common features of Angular, including components, directives, forms, HTTP, and more!
You will learn about the structure of an Angular applications and how components fit together with one another.
You will learn how to use injectable services and how to make XHR requests from them using Angular's Http module.",영어,https://www.udemy.com/course/getting-started-with-angular-2/
web-development,JavaScript,JavaScript Essentials 2020 Mini Course,초급자,무료,,온디맨드 동영상 2시간 49분,"Write fluent JavaScript
Understand programming concepts that can be used in other languages like PHP, Python and Node",영어,https://www.udemy.com/course/javascript-essentials-mini-course/
web-development,JavaScript,Introductory To JavaScript - Learn The Basics of JavaScript,초급자,무료,,온디맨드 동영상 1시간 6분,"Understand the syntax and flow of JavaScript
Learn the foundations needed to begin programming and working in JavaScript
Gain a solid understanding of how variables are used in JavaScript
Work with strings and numbers effortlessly",영어,https://www.udemy.com/course/the_complete_javascript_course_for_beginners/
web-development,HTML,HTML for Beginners,초급자,무료,,온디맨드 동영상 2시간 39분,"To learn the basics of HTML5 programming
To build a responsive website using HTML5
To learn PSD to HTML5 conversion",영어,https://www.udemy.com/course/hmtl5-training/
web-development,CSS Flexbox,CSS Flexbox - Mastering the Basics,초급자,무료,,온디맨드 동영상 1시간 18분,"Build page layouts with ease
Get started on learning Bootstrap 4",영어,https://www.udemy.com/course/css-flexbox-mastering-the-basics/
web-development,React JS,React vs Angular vs Vue.js by Example,초급자,무료,,온디맨드 동영상 3시간 26분,"Create a React App
Create an Angular App
Create a Vue.js App
Create an Adobe XD Prototype Mockup
Understand the core differences between React, Angular and Vue.js",영어,https://www.udemy.com/course/react-vs-angular-vs-vuejs-by-example/
web-development,Emmet,EMMET Faster HTML & CSS workflow - Best Tool For Developers,모든 수준,무료,,온디맨드 동영상 1시간 16분,"You will be able to code HTML faster
You will be able to code CSS faster
You will be able to code XML faster
You will be faster coder at the end of this course, PERIOD!",영어,https://www.udemy.com/course/emmet-start-coding-html-and-css-fast-and-easy/
web-development,Angular,Angular - Mastering the Basics,초급자,무료,,온디맨드 동영상 3시간 52분,Get a good foundation of angular concepts,영어,https://www.udemy.com/course/angular-mastering-the-basics/
web-development,Laravel,Laravel Homestead,초급자,무료,,온디맨드 동영상 2시간 2분,At the end of the course students will be able to install and use Laravel Homestead,영어,https://www.udemy.com/course/laravel-homestead/
web-development,Chrome Extensions,Chrome Extensions : Develop 5 chrome extensions from scratch,초급자,무료,,온디맨드 동영상 1시간 59분,"Create a simple Hello World extension
Create a Budget Manager extension
Create a Page Style extension
Create Text-To-Speech extension
Debug Chrome Extensions
Deploy Chrome Extensions",영어,https://www.udemy.com/course/chrome-extension-dev/
web-development,AngularJS,AngularJS Authentication: Secure Your App with Auth0,모든 수준,무료,,온디맨드 동영상 1시간 45분,"Secure AngularJS applications with JSON Web Tokens
Set up JWT middleware on a NodeJS (Express) app
Make authenticated HTTP requests from an AngularJS
Create a user profile area with their avatar
Redirect to a login route when the user becomes unauthenticated
Apply multi-factor authentication to add additional security
Login with social providers like Google and Twitter",영어,https://www.udemy.com/course/angularjs-authentication-with-auth0/
web-development,AJAX,jQuery and AJAX for Beginners - The Definitive Guide,모든 수준,무료,,온디맨드 동영상 2시간 37분,"Master the fundamentals of the jQuery library
Learn AJAX programming",영어,https://www.udemy.com/course/jquery-and-ajax-for-beginners-the-definitive-guide/
web-development,Django,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,모든 수준,무료,,온디맨드 동영상 20시간 8분,"Build a Django Blog
Learn Markdown into Django Integration
Learn Django Rest Framework for RESTful API Design",영어,https://www.udemy.com/course/try-django/
web-development,ECMAscript,Learning ECMAScript The Next Generation of Javascript,모든 수준,무료,,온디맨드 동영상 2시간 27분,"Use latest version of javascript in their projects and applications
Understand how ES6 is transformed into ES5
Best approaches to convert ES6 to ES5
Intro to react with ES6",영어,https://www.udemy.com/course/ecmascript2015/
web-development,Front End Web Development,Build your first React JS Application,중급자,무료,,온디맨드 동영상 1시간 58분,"React JS
JavaScript
How to build a React SPA
React Router
Tailwind CSS (JavaScript configurable CSS)
Responsive web application development",영어,https://www.udemy.com/course/build-your-first-react-js-application/
web-development,Webpack,Learn Webpack 2 from scratch,모든 수준,무료,,온디맨드 동영상 1시간 16분,Know how to build web applications using Webpack 2,영어,https://www.udemy.com/course/learn-webpack-2-from-scratch/
web-development,Angular,Angular Basics for Absolute Beginners,초급자,무료,,온디맨드 동영상 55분,"Understand the overview of angular
Understand the Angular Building Blocks
Understand the Angular Design Goals
Create Angular Basic App with NavBar
Add Bootstrap to Angular App
Create Custom Components and Invoke them",영어,https://www.udemy.com/course/angular-6-for-beginners-by-harsha/
web-development,JavaScript,Programming for Entrepreneurs - JavaScript,초급자,무료,,온디맨드 동영상 2시간 43분,"Learn basic JavaScript
Learn how to make interactive html pages/apps",영어,https://www.udemy.com/course/programming-for-entrepreneurs-javascript/
web-development,React JS,React JS For Beginners 2023,초급자,무료,,온디맨드 동영상 1시간 57분,"Learn what is react & why it is used
Understand what is JSX
Understand functional & class based components in react
Learn what are props
Learn state in React
Learn how to handle events in React",영어,https://www.udemy.com/course/react-for-beginners-2022/
web-development,CSS,CSS: Zero to Hero in CSS by Styling a Website from Scratch,모든 수준,무료,,온디맨드 동영상 6시간 17분,"You will learn how to apply CSS to any type of website or project.
You will learn about basic styling and formatting in CSS.
You will learn about CSS Theory and some of the concepts that power CSS.
You will learn about layout in CSS and ways of manipulating it (Flexbox, Grid, etc.)
You will learn about animations and transitions in CSS.",영어,https://www.udemy.com/course/css-zero-to-hero/
web-development,AngularJS,Try AngularJS: Beginner's Guide to Front End Web Development,초급자,무료,,온디맨드 동영상 4시간 26분,"Build a basic AngularJS Web Application
Know the fundamentals of AngularJS
Learn about the powerful AngularJS concept known as ""directives""
Understand concepts like Data-binding
Running a local web server to handle URL Routing in AngularJS",영어,https://www.udemy.com/course/try-angularjs/
web-development,Drupal,Drupal 8 Site Building,중급자,무료,,온디맨드 동영상 5시간 3분,"Build a fully functional blog using Drupal 8
Build media handling in your Drupal 8 site
Build flexible Drupal 8 site using Paragraphs, Panels and Display Suite",영어,https://www.udemy.com/course/drupal-8-site-building/
web-development,PHP,Learn what's new in PHP 7,중급자,무료,,온디맨드 동영상 3시간 19분,"new features PHP 7
Deprecated features in PHP 7",영어,https://www.udemy.com/course/php7-new-features/
web-development,HTML,Introduction to HTML,초급자,무료,,온디맨드 동영상 1시간 18분,Course Goal: Learn how to use HTML to create basic web pages.,영어,https://www.udemy.com/course/refactoru-intro-html/
web-development,Python,Fun and creative web engineering with Python and Web2py,모든 수준,무료,,온디맨드 동영상 1시간 41분,"After this course, you will be able to build dyamic apps using the popular Web2py framwork and understand how to do that using the Python Programming language",영어,https://www.udemy.com/course/web-engineering-with-python-and-web2py/
web-development,Laravel,"Real Time Chat With Laravel Broadcast, Pusher and Vuejs",중급자,무료,,온디맨드 동영상 2시간 45분,You will be able to create a chat room with some awesome features,영어,https://www.udemy.com/course/laravel-real-time-chat-with/
web-development,Salesforce Development,Intro to Lightning Development for Salesforce®,초급자,무료,,온디맨드 동영상 1시간 33분,"Build Salesforce® Lightning components.
Learn the basics of single page application design.
Learn the basics of component based architecture.",영어,https://www.udemy.com/course/intro-to-lightning/
web-development,AWS CloudFormation,Amazon Web Services (AWS): CloudFormation,초급자,무료,,온디맨드 동영상 1시간 23분,A learner will have basic understanding on AWS CloudFormation to automate Cloud infrastructure deployment related tasks.,영어,https://www.udemy.com/course/amazon-web-services-aws-cloudformation/
