대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
software-testing,Software Development,ALM Octane - The Basics for Developers,초급자,무료,,온디맨드 동영상 1시간 59분,"ALM Octane Developer Access Overview
IDE Integration - Access Octane artifacts from your IDE
CI Integration - Get build insights from your pipeline
Integration of Selenium Tests as part of the pipeline
Define parameter sets for your pipeline",영어,https://www.udemy.com/course/alm-octane-the-basics-for-developers/
software-testing,Automation Testing,Using UFT Developer for Web Apps (Visual Studio and Csharp),초급자,무료,,온디맨드 동영상 1시간 59분,"UI Testautomation with UFT Developer
Building Basic Test Scripts
Working with Object Identification Center
Working with Application Models
Using Reporter Object
Define Custom Checkpoints
Screen Recording
Parametrization
Data Driven Testing
Reusable Functions",영어,https://www.udemy.com/course/using-uft-developer-for-web-apps-visual-studio-and-csharp/
software-testing,Cypress.io,Cypress 10 Component Testing Tutorial,중급자,무료,,온디맨드 동영상 30분,"How to Install Cypress 10
Set Up & Mounting A Component
Code a component test
Implement A Test Spy
Benefits of using component test",영어,https://www.udemy.com/course/cypress-10-component-testing-tutorial/
software-testing,Selenium WebDriver,"Selenium with Headless Chrome Browser, HTMLUnit & PhantomJs",초급자,무료,,온디맨드 동영상 55분,"Selenium Headless Browser Testing
Integration of Powerful PhantomJs headless browser and it's features
Integration of headless Chrome browser
Integration of HtmlUnitDriver",영어,https://www.udemy.com/course/selenium-with-headless-chrome-browser-htmlunit-phantomjs/
software-testing,Selenium WebDriver,Selenium 4.0 Observability,중급자,무료,,온디맨드 동영상 1시간 29분,"Observability
Selenium
Selenium Webdriver
Observability with Selenium",영어,https://www.udemy.com/course/selenium4observability/
software-testing,Selenium Testing Framework,Selenium Automation in Excel,모든 수준,무료,,온디맨드 동영상 1시간 1분,"Learn how to install Selenium
Learn Selenium framework in Excel.
Learn how to automate sending emails, inserting data, copying data and saving it in Excel
Send emails with Attachments",영어,https://www.udemy.com/course/selenium-automation-in-excel/
web-development,HTML,[생활코딩] WEB - HTML & Internet 기초 #1,초급자,무료,,온디맨드 동영상 1시간 48분,"코딩, 웹, 인터넷, 컴퓨터
코딩과 HTML
기본 문법
웹사이트 완성",한국어,https://www.udemy.com/course/web-html-internet-1/
web-development,Docker,[생활코딩] 도커(Docker) 기초,초급자,무료,,온디맨드 동영상 42분,"도커 기본개념 & 설치하기
도커 이미지pull
컨테이너run
도커 네트워크",한국어,https://www.udemy.com/course/docker-ky/
web-development,Django,[생활코딩] WEB - Python - Django Web Framework,초급자,무료,,온디맨드 동영상 1시간 9분,"Django(장고) 설치 방법
Django(장고) 기본 개념
Django(장고) 주요 기능 구현 - 읽기/생성
Django(장고) 주요 기능 구현 - 삭제/수정",한국어,https://www.udemy.com/course/web-python-django-web-framework/
web-development,Flask,[생활코딩] WEB - Python - Flask Web Framework,초급자,무료,,온디맨드 동영상 1시간 7분,"템플릿 엔진 사용법
웹 보안
로그인 기능 및 개인화
데이터베이스와 플라스크를 연동하는 방법",한국어,https://www.udemy.com/course/web-python-flask-web-framework/
web-development,HTML,[생활코딩] WEB - HTML & Internet 기초 #2,초급자,무료,,온디맨드 동영상 1시간 4분,"코딩, 웹
웹호스팅
웹서버 운영하기
인터넷, 컴퓨터",한국어,https://www.udemy.com/course/web-html-internet-2/
web-development,ReactVR,[생활코딩] WEB - JavaScript - React (*2022 개정판),초급자,무료,,온디맨드 동영상 1시간 43분,"React의 기본 사용법과 문법, 핵심적인 개념들
컴포넌트 & 이벤트
생성/수정/삭제 기능 구현
props",한국어,https://www.udemy.com/course/web-javascript-react-2022/
web-development,PHP,[생활코딩] WEB - PHP 기초 #1,초급자,무료,,온디맨드 동영상 1시간 54분,"PHP 설치 & 환경 설정 방법
PHP 원리
PHP 기본 문법
URL 파라미터",한국어,https://www.udemy.com/course/web-php-1/
web-development,OAuth,[생활코딩] WEB - OAuth 2.0,모든 수준,무료,,온디맨드 동영상 47분,"OAuth에 등장하는 3자에 대한 역할과 용어
Resource Server
Client 접근 승인 과정
access token
API를 호출하는 방법
refresh token",한국어,https://www.udemy.com/course/web-oauth-20/
web-development,AJAX,[생활코딩] WEB - JavaScript - Ajax,모든 수준,무료,,온디맨드 동영상 1시간 27분,"Ajax 사용 배경
fetch API
Ajax 적용 방법
fetch API polyfill",한국어,https://www.udemy.com/course/web-javascript-ajax/
web-development,Redux Framework,"[생활코딩] WEB - JavaScript - Redux #이론,적용편",모든 수준,무료,,온디맨드 동영상 1시간 21분,"Redux의 동작 방법
Redux를 사용하는 이유
Redux를 이용해서 할 수 있는 일들
action과 reducer",한국어,https://www.udemy.com/course/web-javascript-redux/
web-development,Front End Web Development,우아한 테크코스 테코톡 프론트엔드편,모든 수준,무료,,온디맨드 동영상 1시간 54분,"Ajax의 개념과 활용
Pregressive Web App의 개념과 활용
CSS를 통한 브라우저 렌더링 최적화
프론트엔드에서 컴포넌트 외 많은 내용",한국어,https://www.udemy.com/course/woowahan_2/
web-development,PHP,[생활코딩] WEB - PHP 기초 #2,초급자,무료,,온디맨드 동영상 1시간 54분,"PHP 함수
PHP의 제어문, 조건문
PHP의 반복문과 배열의 형식
PHP의 반복문과 배열의 활용",한국어,https://www.udemy.com/course/web-php-2/
web-development,HTTP,[생활코딩] WEB - HTTP,초급자,무료,,온디맨드 동영상 32분,"HTTP 소개
HTTP 원리
HTTP Request message
HTTP Response message",한국어,https://www.udemy.com/course/web-http/
web-development,Redux for JavaScript,[생활코딩] WEB - JavaScript - Redux #실전편,모든 수준,무료,,온디맨드 동영상 54분,"Redux의 동작 방법
Redux를 사용하는 이유
Redux를 이용해서 할 수 있는 일들
dispatch와 action",한국어,https://www.udemy.com/course/web-javascript-redux-p/
web-development,Git,[생활코딩] 깃(GIT) CLI - 버전관리,모든 수준,무료,,온디맨드 동영상 1시간,"GIT CLI 설치하기
버전 생성하기
버전 간의 차이 비교
기본 에디터 변경
버전 삭제/되돌리기",한국어,https://www.udemy.com/course/git-cli-m/
web-development,Web Design,Web Design for Web Developers: Build Beautiful Websites!,모든 수준,무료,,온디맨드 동영상 46분,"The 25+ guidelines of amazing web design: simple rules and guidelines that go straight to the point
Immediate FREE access to the course e-book ""Best Resources for Web Design and Development with HTML5 & CSS3""
How to make text look professionally designed
How to correctly use the power of colors
How to get and use amazing images, fonts and icons to make your website shine — all for FREE.
How to create a layout using whitespace and visual hierarchy
How to keep yourself inspired to learn more and more about web design
How to make your websites convert better using 8 simple-to-use techniques",영어,https://www.udemy.com/course/web-design-secrets/
web-development,JavaScript,Javascript Essentials,초급자,무료,,온디맨드 동영상 6시간 30분,"Learn basic syntax that can apply to any language.
Learn what is a programming language and the basic concepts for beginners.
Understand what is Javascript in it's truest form.
Know the basic syntax of Javascript.
Know some hidden quirks in Javascript.",영어,https://www.udemy.com/course/javascript-essentials/
web-development,CSS,HTML5 and CSS3 Fundamentals,초급자,무료,,온디맨드 동영상 4시간 54분,"Know how to use Html tags and build with the most common ones.
Learn the use of attributes and common settings.
Create CSS stylesheets that control your site design and set them up on your project site.
Understand how the elements go together to build each part of the site
Finish a complete typical website as part of your lessons.",영어,https://www.udemy.com/course/html5-fundamentals-for-beginners/
web-development,HTML5,Build Your First Website in 1 Week with HTML5 and CSS3,초급자,무료,,온디맨드 동영상 2시간 57분,At the end of this course HTML and CSS will no longer be a foreign language to you. Instead you will already have built your first site and have the skills to build many others. You'll be a part of the 1% of people that actually know how to build things online and have a life-changing new skill set - the power to code and create.,영어,https://www.udemy.com/course/build-your-first-website-in-1-week/
web-development,Git,Git & GitHub Crash Course: Create a Repository From Scratch!,초급자,무료,,온디맨드 동영상 36분,"Create your first repository
Clone it to your computer and add files
Push your changes to GitHub
Learn how to see differences between old and new files
Learn how to do all of this on the command line, as if you were deploying code on a live server!",영어,https://www.udemy.com/course/git-and-github-crash-course-creating-a-repository-from-scratch/
web-development,Spring Framework,Spring Framework And Dependency Injection For Beginners,초급자,무료,,온디맨드 동영상 1시간 24분,"Create new spring applications in the quickest way
Use Java and annotation based dependency injection effectively
Configure custom external properties and beans for different environments
Send SMTP mails in the right way using Spring Boot
Dive confidently onto learning Spring further",영어,https://www.udemy.com/course/spring-framework-video-tutorial/
web-development,Node.Js,Node JS API Development for Beginners,초급자,무료,,온디맨드 동영상 2시간 47분,"Learn Node JS Fundamentals
Learn Modern JavaScript",영어,https://www.udemy.com/course/node-js-api-tutorial/
web-development,JavaScript,JavaScript Fundamentals,모든 수준,무료,,온디맨드 동영상 4시간 52분,"Create JavaScript Programs
User Variable and Operators
Launch Popup Boxes
Write conditional and looping logic
Create custom functions
Handle Events Programatically
Catch and handle errors
Learn the basics of debugging
Manipulate HTML from JavaScript
Use the Browser Object Model
Do HTML form validation
Create custom JavaScript Objects",영어,https://www.udemy.com/course/javascriptfundamentals/
web-development,AngularJS,AngularJS For Beginners,모든 수준,무료,,온디맨드 동영상 2시간 45분,"Create Web Applications
Create Hybrid Apps for Android & Ios that use sdks that implement Angular.js
Understand how to work with Angular.js fundamentally
Grasp how to work with MVC Architecture",영어,https://www.udemy.com/course/angularjs-for-beginners-udemy/
web-development,Bootstrap,Complete Bootstrap 4 course - build 3 projects,모든 수준,무료,,온디맨드 동영상 4시간 54분,"Full understanding of Bootstrap 4 code
Design responsive web pages in Bootstrap 4
Will be able to read documentation on your own",영어,https://www.udemy.com/course/bootstrap-4-tutorials/
web-development,Oracle Administration,Beginning Oracle WebLogic for Administrators,초급자,무료,,온디맨드 동영상 1시간 14분,"Understand Basic WebLogic Concepts
Install WebLogic
Create a WebLogic Domain
Access the WebLogic Admin Console",영어,https://www.udemy.com/course/learn-oracle-weblogic-12c-essentials/
web-development,Vue JS,Vue.js Fast Crash Course,모든 수준,무료,,온디맨드 동영상 2시간 38분,"Students will learn to install Vue
Students will learn to use Vue
Students will learn to create APPS using VUE
Students will learn to start any projects using Vue",영어,https://www.udemy.com/course/vuejs-fast-crash-course/
web-development,Java,Introduction to programming with Java,초급자,무료,,온디맨드 동영상 2시간 9분,"At the end of the course, you will be able to program basic Java
At the end of the course, you will be able to build Object Oriented programs
At the end of the course, you will be able to create fun programs",영어,https://www.udemy.com/course/introduction-to-programming-with-java/
web-development,HTML5,Master the Basics of HTML5 & CSS3: Beginner Web Development,초급자,무료,,온디맨드 동영상 3시간 5분,"This course will introduce you to the two pillars of web development: HTML and CSS. Among other things, you will learn the foundational role of each these pillars and how they fit together to form websites.
In the HTML section, you will learn how to perform simple tasks such as creating a basic web page, adding images, changing colours, and constructing lists.
When we turn to CSS, you will learn how to style your web pages, how to change font colours and sizes and how to add a content box to a web page.",영어,https://www.udemy.com/course/master-the-basics-of-html5-css3-beginner-web-development/
web-development,Angular,Getting Started with Angular 2+,초급자,무료,,온디맨드 동영상 2시간 4분,"You will learn the basics of how to build a simple but real-world application with Angular.
You will learn how to use some of the most common features of Angular, including components, directives, forms, HTTP, and more!
You will learn about the structure of an Angular applications and how components fit together with one another.
You will learn how to use injectable services and how to make XHR requests from them using Angular's Http module.",영어,https://www.udemy.com/course/getting-started-with-angular-2/
web-development,JavaScript,JavaScript Essentials 2020 Mini Course,초급자,무료,,온디맨드 동영상 2시간 49분,"Write fluent JavaScript
Understand programming concepts that can be used in other languages like PHP, Python and Node",영어,https://www.udemy.com/course/javascript-essentials-mini-course/
web-development,JavaScript,Introductory To JavaScript - Learn The Basics of JavaScript,초급자,무료,,온디맨드 동영상 1시간 6분,"Understand the syntax and flow of JavaScript
Learn the foundations needed to begin programming and working in JavaScript
Gain a solid understanding of how variables are used in JavaScript
Work with strings and numbers effortlessly",영어,https://www.udemy.com/course/the_complete_javascript_course_for_beginners/
web-development,HTML,HTML for Beginners,초급자,무료,,온디맨드 동영상 2시간 39분,"To learn the basics of HTML5 programming
To build a responsive website using HTML5
To learn PSD to HTML5 conversion",영어,https://www.udemy.com/course/hmtl5-training/
web-development,CSS Flexbox,CSS Flexbox - Mastering the Basics,초급자,무료,,온디맨드 동영상 1시간 18분,"Build page layouts with ease
Get started on learning Bootstrap 4",영어,https://www.udemy.com/course/css-flexbox-mastering-the-basics/
web-development,React JS,React vs Angular vs Vue.js by Example,초급자,무료,,온디맨드 동영상 3시간 26분,"Create a React App
Create an Angular App
Create a Vue.js App
Create an Adobe XD Prototype Mockup
Understand the core differences between React, Angular and Vue.js",영어,https://www.udemy.com/course/react-vs-angular-vs-vuejs-by-example/
web-development,Emmet,EMMET Faster HTML & CSS workflow - Best Tool For Developers,모든 수준,무료,,온디맨드 동영상 1시간 16분,"You will be able to code HTML faster
You will be able to code CSS faster
You will be able to code XML faster
You will be faster coder at the end of this course, PERIOD!",영어,https://www.udemy.com/course/emmet-start-coding-html-and-css-fast-and-easy/
web-development,Angular,Angular - Mastering the Basics,초급자,무료,,온디맨드 동영상 3시간 52분,Get a good foundation of angular concepts,영어,https://www.udemy.com/course/angular-mastering-the-basics/
web-development,Laravel,Laravel Homestead,초급자,무료,,온디맨드 동영상 2시간 2분,At the end of the course students will be able to install and use Laravel Homestead,영어,https://www.udemy.com/course/laravel-homestead/
web-development,Chrome Extensions,Chrome Extensions : Develop 5 chrome extensions from scratch,초급자,무료,,온디맨드 동영상 1시간 59분,"Create a simple Hello World extension
Create a Budget Manager extension
Create a Page Style extension
Create Text-To-Speech extension
Debug Chrome Extensions
Deploy Chrome Extensions",영어,https://www.udemy.com/course/chrome-extension-dev/
web-development,AngularJS,AngularJS Authentication: Secure Your App with Auth0,모든 수준,무료,,온디맨드 동영상 1시간 45분,"Secure AngularJS applications with JSON Web Tokens
Set up JWT middleware on a NodeJS (Express) app
Make authenticated HTTP requests from an AngularJS
Create a user profile area with their avatar
Redirect to a login route when the user becomes unauthenticated
Apply multi-factor authentication to add additional security
Login with social providers like Google and Twitter",영어,https://www.udemy.com/course/angularjs-authentication-with-auth0/
web-development,AJAX,jQuery and AJAX for Beginners - The Definitive Guide,모든 수준,무료,,온디맨드 동영상 2시간 37분,"Master the fundamentals of the jQuery library
Learn AJAX programming",영어,https://www.udemy.com/course/jquery-and-ajax-for-beginners-the-definitive-guide/
web-development,Django,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,모든 수준,무료,,온디맨드 동영상 20시간 8분,"Build a Django Blog
Learn Markdown into Django Integration
Learn Django Rest Framework for RESTful API Design",영어,https://www.udemy.com/course/try-django/
web-development,ECMAscript,Learning ECMAScript The Next Generation of Javascript,모든 수준,무료,,온디맨드 동영상 2시간 27분,"Use latest version of javascript in their projects and applications
Understand how ES6 is transformed into ES5
Best approaches to convert ES6 to ES5
Intro to react with ES6",영어,https://www.udemy.com/course/ecmascript2015/
web-development,Front End Web Development,Build your first React JS Application,중급자,무료,,온디맨드 동영상 1시간 58분,"React JS
JavaScript
How to build a React SPA
React Router
Tailwind CSS (JavaScript configurable CSS)
Responsive web application development",영어,https://www.udemy.com/course/build-your-first-react-js-application/
web-development,Webpack,Learn Webpack 2 from scratch,모든 수준,무료,,온디맨드 동영상 1시간 16분,Know how to build web applications using Webpack 2,영어,https://www.udemy.com/course/learn-webpack-2-from-scratch/
web-development,Angular,Angular Basics for Absolute Beginners,초급자,무료,,온디맨드 동영상 55분,"Understand the overview of angular
Understand the Angular Building Blocks
Understand the Angular Design Goals
Create Angular Basic App with NavBar
Add Bootstrap to Angular App
Create Custom Components and Invoke them",영어,https://www.udemy.com/course/angular-6-for-beginners-by-harsha/
web-development,JavaScript,Programming for Entrepreneurs - JavaScript,초급자,무료,,온디맨드 동영상 2시간 43분,"Learn basic JavaScript
Learn how to make interactive html pages/apps",영어,https://www.udemy.com/course/programming-for-entrepreneurs-javascript/
web-development,React JS,React JS For Beginners 2023,초급자,무료,,온디맨드 동영상 1시간 57분,"Learn what is react & why it is used
Understand what is JSX
Understand functional & class based components in react
Learn what are props
Learn state in React
Learn how to handle events in React",영어,https://www.udemy.com/course/react-for-beginners-2022/
web-development,CSS,CSS: Zero to Hero in CSS by Styling a Website from Scratch,모든 수준,무료,,온디맨드 동영상 6시간 17분,"You will learn how to apply CSS to any type of website or project.
You will learn about basic styling and formatting in CSS.
You will learn about CSS Theory and some of the concepts that power CSS.
You will learn about layout in CSS and ways of manipulating it (Flexbox, Grid, etc.)
You will learn about animations and transitions in CSS.",영어,https://www.udemy.com/course/css-zero-to-hero/
web-development,AngularJS,Try AngularJS: Beginner's Guide to Front End Web Development,초급자,무료,,온디맨드 동영상 4시간 26분,"Build a basic AngularJS Web Application
Know the fundamentals of AngularJS
Learn about the powerful AngularJS concept known as ""directives""
Understand concepts like Data-binding
Running a local web server to handle URL Routing in AngularJS",영어,https://www.udemy.com/course/try-angularjs/
web-development,Drupal,Drupal 8 Site Building,중급자,무료,,온디맨드 동영상 5시간 3분,"Build a fully functional blog using Drupal 8
Build media handling in your Drupal 8 site
Build flexible Drupal 8 site using Paragraphs, Panels and Display Suite",영어,https://www.udemy.com/course/drupal-8-site-building/
web-development,PHP,Learn what's new in PHP 7,중급자,무료,,온디맨드 동영상 3시간 19분,"new features PHP 7
Deprecated features in PHP 7",영어,https://www.udemy.com/course/php7-new-features/
web-development,HTML,Introduction to HTML,초급자,무료,,온디맨드 동영상 1시간 18분,Course Goal: Learn how to use HTML to create basic web pages.,영어,https://www.udemy.com/course/refactoru-intro-html/
web-development,Python,Fun and creative web engineering with Python and Web2py,모든 수준,무료,,온디맨드 동영상 1시간 41분,"After this course, you will be able to build dyamic apps using the popular Web2py framwork and understand how to do that using the Python Programming language",영어,https://www.udemy.com/course/web-engineering-with-python-and-web2py/
web-development,Laravel,"Real Time Chat With Laravel Broadcast, Pusher and Vuejs",중급자,무료,,온디맨드 동영상 2시간 45분,You will be able to create a chat room with some awesome features,영어,https://www.udemy.com/course/laravel-real-time-chat-with/
web-development,Salesforce Development,Intro to Lightning Development for Salesforce®,초급자,무료,,온디맨드 동영상 1시간 33분,"Build Salesforce® Lightning components.
Learn the basics of single page application design.
Learn the basics of component based architecture.",영어,https://www.udemy.com/course/intro-to-lightning/
web-development,AWS CloudFormation,Amazon Web Services (AWS): CloudFormation,초급자,무료,,온디맨드 동영상 1시간 23분,A learner will have basic understanding on AWS CloudFormation to automate Cloud infrastructure deployment related tasks.,영어,https://www.udemy.com/course/amazon-web-services-aws-cloudformation/
web-development,WordPress,How to Make a WordPress Website | Step-By-Step Guide 2018,초급자,무료,,온디맨드 동영상 54분,"Create a beautiful, fully functional website from scratch.
Design a logo for your website for FREE in under 5 minutes without downloading any software.
Create customized menus, pages, and jump buttons for your website.
Get your very own custom domain name and web hosting plan.
Customize the look and style of your website with WordPress.
Activate new (free) theme for your website.
Get a professional email address for your website.",영어,https://www.udemy.com/course/howtomakeawebsite/
web-development,WordPress,Learn How to MAKE a WordPress Website - PROFESSIONAL,초급자,무료,,온디맨드 동영상 1시간 9분,"You will learn how to make websites with wordpress
Custom webpage layouts
Become a wordpress expert",영어,https://www.udemy.com/course/learn-how-to-make-a-wordpress-website-professional/
web-development,Full Stack Web Development,Blazor + Dapper CRUD - .NET Core 3.1,중급자,무료,,온디맨드 동영상 1시간 47분,Use Server Side Blazor with Dapper to build modern data-driven websites.,영어,https://www.udemy.com/course/blazor-dapper-crud/
web-development,WordPress,Create Your First Wordpress Site in Under an Hour,초급자,무료,,온디맨드 동영상 46분,"Create a server that runs Wordpress
Find free and good looking Wordpress themes
Install Wordpress themes both manually and automatically
Install ESSENTIAL Wordpress plugins to take your site to the next level",영어,https://www.udemy.com/course/how-to-install-wordpress-/
web-development,React JS,React Clarified: Building a Game in React,초급자,무료,,온디맨드 동영상 47분,"React
Web Development
React Hooks",영어,https://www.udemy.com/course/react-clarified-building-a-game-in-react/
web-development,Responsive Design,Learn to Create Responsive Layouts in 30 Minutes,초급자,무료,,온디맨드 동영상 30분,"Create Responsive Websites
Understand Adaptive Layouts
Knowledge of Media Queries",영어,https://www.udemy.com/course/learn-to-create-responsive-layouts-in-30-minutes/
web-development,Ruby,Introduction to Coding with Ruby,초급자,무료,,온디맨드 동영상 3시간 28분,"Write programs in Ruby
Use predicates and conditionals in Ruby
Use basic data structures like Array and Hash
Use basic types including String, Integer and Float
Understand Object Oriented Programming
Have a solid basis for learning Ruby on Rails",영어,https://www.udemy.com/course/newbie-to-ruby/
web-development,Web API,ASP.NET CORE: BACKGROUND PROCESSING WITH HANGFIRE,중급자,무료,,온디맨드 동영상 32분,"What are background processing jobs/tasks/services?
Why use Hangfire to process background jobs in .NET?
Setting up Hangfire in an AspNet Core Web API application
Fire-and-Forget Jobs
Delayed Jobs
Recurring Jobs
Continuous Jobs",영어,https://www.udemy.com/course/aspnet-core-background-processing-with-hangfire/
web-development,Angular,Angular and Laravel Authentication and password reset.,중급자,무료,,온디맨드 동영상 3시간 21분,"How to use Angular with Laravel
How to create API in Laravel
Use JWT in laravel
Create a Single Page App (SPA)
SPA password reset on laravel",영어,https://www.udemy.com/course/angular-laravel-single-page-app-with-authentication-and-password-reset/
web-development,HTML,HTML : HTML Awesomeness,초급자,무료,,온디맨드 동영상 37분,"Write ALL HTML Building Blocks such as :
HTML Tags
HTML Forms
HTML Links
HTML Heading
And many many more...",영어,https://www.udemy.com/course/html-awesomeness/
web-development,Regular Expressions,Master Regular Expressions from scratch - All languages,모든 수준,무료,,온디맨드 동영상 2시간 3분,"At the end of this course students will be able to use Regular Expressions
At the end of this course students will be able to use Regular Expressions inside any Programming Language
At the end of this course students will be able to understand Regular Expression syntax
Students will be able to write basic and advanced regular expressions for their applications",영어,https://www.udemy.com/course/master-regular-expressions-from-scratch/
web-development,Web Development,The Complete Responsive Web Design Course,초급자,무료,,온디맨드 동영상 3시간 4분,"Create websites that respond to the user's screen and platform
Understand the difference between front-end and back-end pages
Create profile pages featuring profile photos, work, and skills using CSS flex
Integrate a contact form into the website using Google Forms
Incorporate widgets, data, and company metrics into a back-end dashboard using a CSS grid
Add HTML5 semantic form fields (i.e. “number”, “date”, etc.) and validation attributes (i.e. “required”, “min”, “max”, etc.)",영어,https://www.udemy.com/course/the-complete-responsive-web-design-course/
web-development,Web Development,Fun & Easy Introduction to Web Development,초급자,무료,,온디맨드 동영상 56분,Understand the basics of web development.,영어,https://www.udemy.com/course/fun-easy-web-development-for-beginners/
web-development,Single-Page Applications (SPA),"AngularJS for Beginners, Single-Page Applications Made Easy",모든 수준,무료,,온디맨드 동영상 1시간 35분,"Use the Angular.js framework in existing and new web development projects
Create basic Single Page Applications (SPA)",영어,https://www.udemy.com/course/angularjs-tutorial/
web-development,Django,Try Django 1.10 | Create a URL Shortening Service,모든 수준,무료,,온디맨드 동영상 5시간 27분,"Django Basics & Django version 1.10
Build a URL Shortening Service Identical to http://kirr.co (as of 10-22-2016)
Django Models, Managers, and Save Methods
Generating Random Shortcodes
Launching a live project (on Heroku.com)
Bootstrap Integration
Template Inheritance
Django-hosts (for controlling subdomains)
Setup a Domain name to your hosting server
Much more!",영어,https://www.udemy.com/course/try-django-1-10/
web-development,Webpack,Webpack 5 Fundamentals,중급자,무료,,온디맨드 동영상 1시간 25분,How to setup & configure Webpack 5 from scratch. You will also learn how to configure modern front-end tools together to create a complete Webpack starter kit for your projects.,영어,https://www.udemy.com/course/webpack-5-fundamentals/
web-development,CSS,Mastering CSS 3.0 Selectors,중급자,무료,,온디맨드 동영상 1시간 49분,"Master all the common ways to work with CSS Selectors
Know how to work with the new Selector types.",영어,https://www.udemy.com/course/css3-selectors/
web-development,PHP,PHP tutorial for beginners,초급자,무료,,온디맨드 동영상 1시간 24분,"after taking this course student you will learn the basic of php
you will learn how to code in php
you will learn to code some basic projects in php",영어,https://www.udemy.com/course/php-tutorial-for-beginners-j/
web-development,JavaScript,JavaScript in 12 Easy Lessons,초급자,무료,,온디맨드 동영상 1시간 40분,"The fundamentals of JavaScript
Learn about Variables, Strings, Arrays and Objects
How to use JavaScript classes
How to use JavaScript modules
How to clone a repository using VSCode
How to run code in a browser using VSCode and the Live Server Extension
A basic understanding of all programming languages",영어,https://www.udemy.com/course/javascript-in-12-easy-lessons/
web-development,ASP.NET Core,Introduction to ASP.NET Core Razor Pages (.NET 6),초급자,무료,,온디맨드 동영상 2시간,"Learn structure of ASP NET Core Project Razor Pages (.NET 6)
Create basic CRUD Operation project using Razor Pages
Entity Framework Code First Methodology
Deploy Application to Azure",영어,https://www.udemy.com/course/introduction-to-aspnet-core-razor-pages-net-6/
web-development,CakePHP,CakePHP 3 Tutorial with User Authentication and Admin,초급자,무료,,온디맨드 동영상 2시간 21분,"Build websites and User Authentication Systems with CakePHP
Easy time manipulation using CakePHP , no more hardcoding
Integrating bootstrap with cakephp for beautiful front-ends
ORM with cakephp
String manipulation with Inflector Class
Using Inflector class in the view
Setting User Roles",영어,https://www.udemy.com/course/cakephp-3-tutorial-with-user-authentication-and-admin/
web-development,Blockchain,(ARCHIVED) Intro to Smart Contract & Frontend Programming,초급자,무료,,온디맨드 동영상 7시간 2분,"Developing a smart contract and dApp on EOSIO
Basics of ReactJS, Node JS, C++, eosjs",영어,https://www.udemy.com/course/eos-blockchain-dapp-development-tutorial/
web-development,Laravel,Laravel for Beginners: Make Blog in Laravel 5.2,초급자,무료,,온디맨드 동영상 5시간 18분,make blog in laravel 5.2,영어,https://www.udemy.com/course/laravel-for-beginners-make-blog-in-laravel-5-2/
web-development,WordPress,Simple And Easy: Wordpress For Beginners,초급자,무료,,온디맨드 동영상 2시간 57분,"Use and understand Wordpress
Create their own Wordpress Websites
Know how to Download and Install plugins
Setup a Hosting Account
Point DNS to appropriate account
Search and Demo themes
Create entire, responsive Wordpress Websites
Integrate with Mailchimp",영어,https://www.udemy.com/course/simple-and-easy-wordpress-101/
web-development,PHP,"Basic PHP Development with Bootstrap, GitHub and Heroku",초급자,무료,,온디맨드 동영상 4시간 48분,"Setup Apache Server using XAMPP Server
Setup PHP Environment using XAMPP Server
Understand the role of PHP in Web Based Programming Applications.
Build Data Driven and Dynamic Web Applications
How to Use Bootstrap 4 Framework
How to Use GitHub for Source Control
How to Deploy a Web Application using Heroku",영어,https://www.udemy.com/course/php-development-with-bootstrap-github-and-heroku/
web-development,jQuery,Complete jQuery and AJAX Programming Curriculum,초급자,무료,,온디맨드 동영상 2시간 42분,"A fundamental understanding of jQuery
Create a responsive website with a shop page and responsive form",영어,https://www.udemy.com/course/complete-jquery-and-ajax-programming-curriculum/
web-development,JavaScript,JavaScript How to create Dynamic and Interactive Web pages,초급자,무료,,온디맨드 동영상 1시간 54분,"basic understanding of JavaScript terminology
How to create interactive web pages from scratch
How to use and apply JavaScript code for web pages
Common and core JavaScript Syntax and how to create code
How to write code with JavaScript
How to interact with HTML elements using JavaScript",영어,https://www.udemy.com/course/javascript-intro-to-learning-javascript/
web-development,Web Development,"How to Register a Domain, Set Up Hosting, and Edit Web Pages",초급자,무료,,온디맨드 동영상 2시간 29분,"Register a domain name
Set up a web hosting account
Create a basic web page
Edit a web page using different methods
Upload a web page to a hosting account
Monetize website with Affiliate Links
Understand other options for getting a ready-made website platform
Install Wordpress
Understand options for eCommerce and Blogs
Find out about more advanced topics
Add a PayPay Button
Get the tools you need to be successful
Case Study for one websiite to tie all the sections together",영어,https://www.udemy.com/course/register-domain-setup-hosting-create-web-page/
web-development,React JS,React Clarified: “Thinking in React”,중급자,무료,,온디맨드 동영상 40분,"React JS
Front-end Web Development
Mobile App Development with React Native
Desktop App Development using React & Electron",영어,https://www.udemy.com/course/react-clarified-thinking-in-react/
web-development,HTML5,Start with HTML5/CSS3 & Bootstrap (2021),초급자,무료,,온디맨드 동영상 1시간 14분,"Create your own blog with HTML/CSS and Bootstrap
Code your first HTML file
Code your first CSS stylesheet
Architecture of a website
Link HTML pages between each other
Insert text, images and videos
Import Bootstrap and deal with grids and classes
Create a custom font with Google Fonts",영어,https://www.udemy.com/course/html-css-bootstrap/
